0-2-3-4-5-6-7-8-15-16-9-21-22-25-27-26-31-452-28-29-32-33-34-35-36-116-38-39-40-41-42-43-44-48-46-47-45-51-50-49-52-53-54-55-56-57-58-59-60-61-62-63-64-70-71-68-67-69-297-66-72-73-74-75-76-77-78-80-79-88-81-82-83-84-85-87-89-86-90-92-91-93-94-95-96-100-98-99-97-101-102-103-104-106-105-107-108-109-110-111-112-113-114-37-121-118-117-119-122-120-123-124-135-125-126-127-128-129-130-131-132-133-134-136-137-138-139-141-140-142-143-145-146-147-148-188-165-154-155-156-157-158-159-160-164-163-162-279-115-166-168-167-169-170-171-172-174-175-176-177-179-180-181-193-178-173-182-183-184-185-186-187-191-192-194-220-200-211-199-432-375-384-365-282-203-198-236-380-423-231-197-218-492-339-225-223-222-374-381-359-294-417-242-463-422-450-373-293-360-460-483-341-243-235-427-262-251-252-245-298-260-267-272-253-161-489-318-287-340-405-391-290-208-65-389-357-247-347-313-457-497-451-493-311-288-239-453-326-408-478-406-270-358-250-238-230-412-219-418-254-240-206-258-394-275-495-475-352-440-277-474-455-400-210-428-205-403-266-280-388-454-466-351-310-265-248-292-244-319-284-369-334-362-487-486-226-303-321-237-494-346-482-461-296-436-271-491-232-372-327-213-429-274-407-249-393-256-430-456-356-269-299-426-202-442-302-395-305-307-350-383-324-322-458-314-261-496-332-472-367-424-425-212-433-329-348-498-278-268-337-343-207-446-485-444-382-415-342-289-368-386-306-224-410-476-421-276-448-317-300-501-286-259-227-338-233-414-255-217-470-353-196-392-371-291-309-23-469-283-443-459-416-30-345-316-378-323-363-364-201-328-366-263-331-344-336-301-447-241-370-473-264-435-409-398-499-434-308-419-462-481-401-390-480-229-325-488-209-312-215-465-330-221-189-304-441-484-464-431-216-399-333-467-273-257-320-228-445-379-214-385-376-396-411-361-479-295-234-355-204-490-354-387-377-471-449-413-420-315-285-439-246-404-437-281-402-477-335-438-190-195-149-150-468-349-151-153-152-144-500-20-17-19-24-397-18-13-10-11-12-14-1-,45577.06411083205,25,188,
51.19,12.2,
50.5,12.55,
48.35,7.450000000000001,
49.03,8.240000000000002,
49.25,8.43,
50.07,8.4,
49.48,9.56,
48.46,9.11,
49.27,11.04,
49.01,12.06,
48.08,11.34,
45.03,7.400000000000001,
46.12,6.09,
46.31,6.38,
46.57000000000001,7.26,
47.33,7.35,
47.23,8.32,
47.16,11.24,
47.48,13.02,
48.18,14.18,
48.13,16.2,
47.05,15.270000000000001,
45.28,9.12,
45.27,11.0,
45.27,12.21,
45.4,13.46,
44.29,11.2,
44.25,8.57,
43.46,11.15,
43.550000000000004,12.28,
41.54,12.29,
40.51,14.17,
41.27,15.34,
41.07,16.52,
42.38,18.07,
49.45,13.23,
53.24,14.32,
54.23,18.400000000000002,
53.08,18.0,
52.25,16.55,
51.46,19.3,
52.15,21.0,
53.09,23.09,
51.15,22.35,
50.03000000000001,19.58,
50.16,19.0,
51.03,13.440000000000001,
50.05,14.26,
49.12,16.37,
49.5,18.17,
48.09,17.07,
48.43,21.15,
47.3,19.05,
47.32,21.38,
46.15,20.09,
45.45,21.13,
46.47,23.36,
47.1,27.35,
45.39,25.37,
44.26,26.06,
44.11,28.390000000000004,
43.13,27.55,
45.48,24.09,
46.05,18.13,
46.03,14.31,
45.20000000000001,14.27,
45.48,15.580000000000002,
43.31,16.27,
43.52,18.25,
44.5,20.3,
42.41,23.19,
42.09,24.45,
42.3,27.28,
35.1,33.22,
35.2,25.09,
37.58,23.43,
38.15,21.44,
51.06,17.0,
60.09,-1.09,
40.38,22.56,
42.42,9.27,
47.13,-1.33,
41.59,21.26,
41.2,19.5,
39.36,19.56,
40.28,17.15,
38.11,15.33,
37.3,15.060000000000002,
35.54,14.31,
38.07,13.21,
39.2,9.0,
43.18,5.24,
42.3,1.31,
43.36,1.26,
45.5,1.16,
44.5,-0.34,
43.15,-2.58,
41.38,-0.53,
40.24,-3.41,
41.39,-4.43,
43.22,-8.23,
41.11,-8.36,
