3-4-5-6-7-8-9-10-11-12-13-14-16-17-18-19-20-21-22-23-24-25-26-27-28-32-30-31-29-33-34-35-36-37-38-39-40-41-42-43-44-45-49-47-48-46-50-51-52-53-54-55-56-57-58-59-60-61-62-63-64-65-66-67-68-69-70-71-72-73-74-75-76-77-78-79-80-81-82-83-84-85-86-87-90-89-88-91-92-93-94-95-96-97-101-99-100-117-103-102-104-105-106-107-108-109-110-111-112-113-114-115-116-98-118-119-120-123-122-121-124-125-126-127-128-129-130-131-132-133-134-135-136-137-138-139-140-141-142-143-144-145-146-147-148-149-150-151-152-153-154-155-156-157-158-162-160-161-159-163-164-165-167-166-168-169-170-171-173-172-174-175-176-177-178-179-180-181-182-183-184-185-186-187-189-188-190-191-192-193-194-195-540-196-197-198-199-200-253-203-202-204-205-206-207-208-209-210-211-212-213-214-215-216-217-218-219-220-221-222-223-224-225-226-228-227-229-230-233-232-231-234-235-236-237-238-239-240-241-242-243-244-245-246-248-250-249-247-385-252-201-254-255-256-257-258-259-260-261-263-262-266-265-264-267-630-268-269-270-271-272-273-274-275-276-277-278-279-280-281-282-283-284-285-286-287-288-456-289-290-291-292-293-294-295-296-297-298-299-300-301-302-303-304-305-306-307-308-611-313-310-311-312-315-314-309-316-317-319-321-320-324-322-323-318-325-326-327-328-329-330-331-332-333-334-335-336-337-338-443-339-340-343-341-342-344-345-346-347-348-349-350-351-352-353-354-355-356-357-358-359-360-495-361-362-363-364-365-366-367-368-369-370-588-479-598-371-372-373-374-375-376-377-378-380-379-381-382-383-384-251-386-387-388-389-390-391-392-393-394-395-396-397-398-399-400-401-402-403-404-405-406-407-408-409-410-411-412-413-547-594-414-415-416-417-418-419-420-514-538-628-566-421-422-423-424-425-426-427-428-605-622-429-430-572-568-436-437-440-464-530-441-575-448-449-451-452-453-455-635-609-505-459-482-463-545-543-468-625-612-470-489-439-435-559-548-608-458-552-498-467-632-476-477-478-442-578-629-493-471-532-623-481-462-431-555-433-466-469-599-465-525-619-446-524-484-521-486-454-444-607-447-610-485-601-488-511-519-533-541-460-457-604-483-633-520-491-573-494-475-574-644-497-501-492-472-503-550-570-536-634-593-616-432-445-577-474-645-450-506-500-438-496-561-490-499-502-504-631-603-615-508-542-638-517-551-509-510-642-516-565-592-626-549-595-564-621-554-580-487-571-473-589-535-526-639-534-641-597-640-602-618-480-518-579-590-636-523-515-528-529-531-537-591-434-584-617-581-556-582-558-527-596-637-585-576-624-627-522-567-512-587-557-553-643-461-562-513-539-546-0-544-15-620-563-2-507-606-560-586-1-569-614-583-600-613-,226401.5834753677,15,99
41.27,15.34
41.07,16.52
40.28,17.15
38.11,15.33
37.3,15.060000000000002
38.07,13.21
35.54,14.31
53.24,14.32
54.23,18.400000000000002
53.08,18.0
52.25,16.55
51.06,17.0
52.15,21.0
53.09,23.09
51.46,19.3
50.16,19.0
50.03000000000001,19.58
51.15,22.35
50.05,14.26
49.45,13.23
49.5,18.17
49.12,16.37
48.09,17.07
48.43,21.15
47.32,21.38
47.3,19.05
46.05,18.13
46.15,20.09
45.45,21.13
46.47,23.36
47.1,27.35
45.48,24.09
45.39,25.37
44.26,26.06
44.11,28.390000000000004
46.03,14.31
45.20000000000001,14.27
45.48,15.580000000000002
43.31,16.27
43.52,18.25
42.38,18.07
44.5,20.3
41.59,21.26
41.2,19.5
42.41,23.19
42.09,24.45
43.13,27.55
42.3,27.28
39.36,19.56
40.38,22.56
38.15,21.44
37.58,23.43
35.2,25.09
38.25,27.09
64.34,40.32
68.58,33.05
59.55,30.150000000000002
59.25000000000001,24.45
56.57,24.06
54.43,20.3
54.41,25.19
53.540000000000006,27.34
49.5,24.000000000000004
50.26,30.31
46.28,30.44
55.45,37.35
56.2,44.0
55.45,49.08
53.12,50.09
51.400000000000006,39.1
50.0,36.15
48.27,34.59
44.36,33.32
47.14,39.42
48.44,44.25
46.21,48.03
41.43,44.49
40.11,44.3
40.23,49.51
56.51,60.36
58.00000000000001,56.15
67.27,63.58
69.2,88.06
56.010000000000005,92.5
55.02,82.55
55.0,73.24
49.5,73.1
43.15,76.57
41.2,69.18
39.4,66.48
38.35,68.48
43.48,87.35
52.16,104.2
47.55,106.53
52.03,113.3
62.13,129.49
64.45,177.29
53.01,158.39
59.339999999999996,150.48
50.35,137.02
46.58,142.42
48.27,135.06
50.17,127.32
45.45,126.41
41.01,28.580000000000002
35.1,33.22
39.56,32.52
38.43,35.3
39.45,37.02
39.55,41.17
37.55,40.14
37.01,35.18
36.12,37.1
34.440000000000005,36.43
33.53,35.3
33.3,36.18
32.04,34.46
32.5,35.0
31.57,35.56
31.46,35.14
24.28,39.36
21.3,39.12
21.27,39.49
15.23,44.12
14.479999999999999,42.57
12.45,45.12
14.32,49.08
23.37,58.349999999999994
25.18,55.18
25.17,51.32
26.13,50.35
24.38,46.43
29.200000000000003,47.59
30.299999999999997,47.47
33.21,44.25
35.28,44.28
36.20000000000001,43.08
38.05,46.18
37.16,49.36
35.4,51.26
34.19,47.04
30.2,48.160000000000004
32.4,51.38
29.36,52.32
30.169999999999998,57.050000000000004
36.18,59.36
34.2,62.120000000000005
31.319999999999997,65.3
34.31,69.12
33.36,73.04
31.35,74.18
31.250000000000004,73.05
30.109999999999996,71.29
30.120000000000005,67.0
27.42,68.52
25.22,68.22
24.520000000000003,67.03
30.189999999999998,78.02
28.4,77.13
26.17,73.02
26.55,75.49
23.02,72.37
25.2,83.0
25.36,85.07000000000001
22.32,88.22
20.3,85.5
21.090000000000003,79.06
26.28,80.21
18.58,72.5
17.23,78.29
15.21,75.1
13.05,80.17
12.59,77.35
6.56,79.51
10.490000000000002,78.41
9.56,78.07
17.42,83.18
27.430000000000003,85.19
27.28,89.39
23.43,90.25
22.2,91.5
22.0,96.05000000000001
16.47,96.10000000000001
18.47,98.59
19.52,102.08
17.58,102.36000000000001
21.02,105.51
16.28,107.36
16.040000000000003,108.13
10.45,106.4
11.33,104.55
13.45,100.31
5.25,100.2
3.35,98.4
3.1,101.42
1.17,103.51
-0.57,100.21
-2.55,104.45
-6.1,106.48
-6.54,107.36
-7.48,110.22
-7.15,112.45
-8.39,115.13
-10.1,123.34999999999998
-3.2,114.35
1.33,110.2
4.56,114.55
-0.3,117.08999999999999
-5.07,119.23999999999998
1.29,124.51000000000002
-3.43,128.12
-5.4,132.45
7.04,125.36000000000001
10.18,123.54
10.42,122.34
14.350000000000001,121.0
22.17,114.09
22.38,120.17
25.03,121.30000000000001
29.4,91.09
36.03,103.41
34.15,108.52
30.39,104.04
29.390000000000004,106.34
25.05,102.4
23.06,113.16
26.06,119.16999999999999
30.36,114.17
32.03,118.47000000000001
31.140000000000004,121.28000000000002
34.48,113.39000000000001
37.55,112.3
36.06,120.19
39.08,117.12000000000002
39.55,116.25
38.53,121.35000000000001
41.48,123.27
43.1,131.56
39.01,125.45
37.33,126.57999999999998
35.06,129.03
43.03,141.21
39.43,140.07
38.15,140.53
35.42,139.46
35.1,136.55
36.34,136.39
35.0,135.45
34.4,135.3
34.24,132.27
32.48,129.55
31.360000000000003,130.33
26.13,127.40000000000002
13.28,144.47
-2.32,140.42
-4.120000000000001,152.12
-9.3,147.1
-12.28,130.5
-31.559999999999995,115.49999999999999
-34.55,138.35
-37.49,144.58
-42.53,147.19
-33.52,151.13
-27.28,153.02
-19.16,146.48
-23.42,133.53
-45.52,170.3
-43.32,172.38
-41.18,174.47
-36.52,174.46
-21.08,-175.12
-14.16,-170.42
-18.08,178.25
-22.160000000000004,166.27
-9.26,159.57
-0.32,166.55
11.35,165.23
21.19,-157.52
1.52,-157.2
-9.45,-139.0
-17.32,-149.34
-25.040000000000003,-130.06
-27.07,-109.22
37.44,-25.4
43.22,-8.23
41.11,-8.36
38.43,-9.08
